GRanD_ID,GRanD_NAME,GRanD_CAP_MCM,GRanD_MEANFLOW_CUMECS,Obs_MEANFLOW_CUMECS,fit,match,NORhi_alpha,NORhi_beta,NORhi_max,NORhi_min,NORhi_mu,NORlo_alpha,NORlo_beta,NORlo_max,NORlo_min,NORlo_mu,Release_alpha1,Release_alpha2,Release_beta1,Release_beta2,Release_c,Release_max,Release_min,Release_p1,Release_p2
1126,Pine Creek Lake,1194.3,17.582,NA,storage_only,1186,8.96,-5.19,Inf,11.3,11.53,0.95,-0.3,Inf,-Inf,3.29,0.2512,0.1396,-0.1045,-0.0703,-1.117,1.927,-0.969,2.301,0.117
1127,Dequeen,457.1,6.405,15.4,full,NA,1.19,0.12,Inf,-Inf,12.49,1.14,-0.34,Inf,-Inf,8.23,0.1138,-0.0502,0.0634,-0.0432,-0.874,2.058,-0.985,1.223,0.196
1128,Hugo Lake,1571.6,45.429,61.795,full,NA,7.63,-26.24,Inf,20.52,16.39,1.95,-1.29,Inf,-Inf,9.16,0.5057,-0.118,0.0242,0.0448,-0.762,3.824,-0.983,2.152,0.357
1129,North Fork Buffalo Creek Dam,39.8,0.131,NA,storage_only,1139,0.68,-0.35,Inf,-Inf,44,0.31,-0.11,Inf,-Inf,0.75,-0.1528,0.0964,-0.4118,0.1891,-0.952,1.179,-1,0.426,0.216
1130,Lake Electra Dam,26.4,0.068,NA,extrapolated,1138,0.64,-0.21,Inf,-Inf,38.95,-0.28,-1.17,Inf,-Inf,32.83,0.0813,-0.0905,-0.2122,0.0979,-0.704,1.422,-1,0.281,0.457
1131,Santa Rosa Dam,52.1,0.862,NA,extrapolated,1140,-0.6,-1.05,Inf,-Inf,26.25,-0.44,-0.3,Inf,-Inf,6.42,-0.3553,0.2559,-0.3608,0.0076,0,0.009,-0.999,0,0
1132,Cane Creek,27.9,0.371,NA,extrapolated,1125,0,0,Inf,-Inf,99.99,4.85,-7.41,Inf,82.86,89.84,0.3234,-0.0936,-0.6415,0.1083,0,0.198,-1,0,0
1133,Farmers Creek Dam,73.6,1.123,NA,storage_only,1140,1.87,-1.49,Inf,-Inf,38.36,-0.18,-1.39,Inf,-Inf,16.55,-0.3553,0.2559,-0.3608,0.0076,0,0.009,-0.999,0,0
1134,Pat Mayse Lake,564.7,4.559,4.199,full,NA,2.67,0.19,Inf,-Inf,30.57,0.62,-0.71,Inf,-Inf,20.36,0.4966,0.0209,0.0119,-0.0135,-1.303,3.572,-1,2.754,0.266
1135,Denison Dam,6406.9,194.262,168.646,full,NA,1.49,-35.21,Inf,53.74,41.52,-0.11,-1.09,Inf,40.38,40.98,0.1729,0.0152,-0.2972,0.1437,-1.004,2.353,-0.973,1.797,0.166
1136,Lake Diversion Dam,177.8,4.352,NA,extrapolated,1140,-0.6,-1.05,Inf,-Inf,26.25,-0.44,-0.3,Inf,-Inf,6.42,-0.3553,0.2559,-0.3608,0.0076,0,0.009,-0.999,0,0
1137,Truscott Brine Dam,143.3,0.058,NA,extrapolated,1133,1.87,-1.49,Inf,-Inf,38.36,-0.18,-1.39,Inf,-Inf,16.55,-0.3553,0.2559,-0.3608,0.0076,0,0.009,-0.999,0,0
1138,Fish Creek Dam,77.3,0.994,NA,storage_only,1145,0.64,-0.21,Inf,-Inf,38.95,-0.28,-1.17,Inf,-Inf,32.83,0.0813,-0.0905,-0.2122,0.0979,-0.704,1.422,-1,0.281,0.457
1139,Lake Arrowhead Dam,844.9,5.694,11.757,full,NA,-0.36,-1.12,Inf,33.74,33.82,-0.03,-0.78,Inf,-Inf,10.23,-0.1528,0.0964,-0.4118,0.1891,-0.952,1.179,-1,0.426,0.216
1140,Lake Kemp Dam,1282.8,3.982,10.395,full,NA,-0.6,-1.05,Inf,-Inf,26.25,-0.44,-0.3,Inf,-Inf,6.42,-0.3553,0.2559,-0.3608,0.0076,0,0.009,-0.999,0,0
1141,Lake Crook Dam,34,1.805,NA,storage_only,1192,0.46,0.04,Inf,-Inf,34.13,1.99,-2.59,Inf,-Inf,26.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1142,Hungerrun Creek Dam,44.2,0.384,NA,extrapolated,1125,0,0,Inf,-Inf,99.99,4.85,-7.41,Inf,82.86,89.84,0.3234,-0.0936,-0.6415,0.1083,0,0.198,-1,0,0
1143,Lower White Oak Dam,30.4,1.644,NA,extrapolated,1112,2.38,-0.08,Inf,-Inf,58.93,2.27,-4.05,Inf,47.1,49.44,0.2033,0.2815,-0.2608,0.079,-0.998,1.898,-1,1.638,0.057
1144,Millwood Dam,2288,148.022,146.22,full,NA,8.42,-23.61,Inf,15.01,1.46,4.27,-2.54,11.19,6.98,7.31,0.489,-0.1015,0.1319,0.0318,-0.402,2.939,-0.967,0.887,0.705
1145,Lake Kickapoo Dam,249.2,0.795,6.826,full,NA,1.48,-0.32,Inf,-Inf,43.77,-0.46,-0.76,Inf,14.38,14.92,0.0813,-0.0905,-0.2122,0.0979,-0.704,1.422,-1,0.281,0.457
1146,Lake Bonham Dam,34.5,0.605,NA,storage_only,1127,3.23,-0.01,47.07,-Inf,45.56,0.51,-2.35,Inf,-Inf,29.21,0.1138,-0.0502,0.0634,-0.0432,-0.874,2.058,-0.985,1.223,0.196
1147,Valley Lake Dam,24.7,0.201,NA,extrapolated,1127,1.19,0.12,Inf,-Inf,12.49,1.14,-0.34,Inf,-Inf,8.23,0.1138,-0.0502,0.0634,-0.0432,-0.874,2.058,-0.985,1.223,0.196
1148,White River Dam,98.7,0.001,NA,storage_only,1287,-0.83,-1.35,Inf,-Inf,17.77,-0.34,0.32,Inf,-Inf,3.19,0.3712,-0.1252,-0.0416,0.0055,-0.875,0.456,-0.913,1.137,0.833
1149,Amon G Carter Dam,71.6,1.118,NA,storage_only,1170,3.22,-2.33,Inf,36.44,37.77,0.47,-0.17,Inf,-Inf,18.53,0.0969,0.2598,-0.8177,0.0812,-1.45,2.377,-1,2.653,0.192
1150,Millers Creek Dam,161.6,0.487,NA,storage_only,1218,0.1,0.19,Inf,-Inf,22.7,-0.01,-0.36,Inf,-Inf,4.48,-0.3191,0.158,-0.3627,-0.2474,-0.194,3.761,-0.975,0.264,0.818
1151,Ray Roberts Dam,2383,10.384,14.507,full,NA,1.16,-3.86,Inf,45.01,45.21,1.11,-0.92,Inf,-Inf,29.85,-0.0459,0.0064,-0.3255,0.0909,-1.595,2.69,-1,2.1,0.03
1152,Jim Chapman Lake,983.5,16.098,33.276,full,NA,2.39,1.88,Inf,-Inf,42.82,1.84,-3.15,Inf,-Inf,16.98,-0.2734,0.2208,-0.3229,-0.0797,-0.925,1.36,-0.997,0.773,0.156
1153,Wright Patman Dam and Lake,7068.8,126.31,NA,storage_only,1134,5.8,-0.41,Inf,-Inf,12.51,0.04,-0.92,Inf,-Inf,2.89,0.4966,0.0209,0.0119,-0.0135,-1.303,3.572,-1,2.754,0.266
1154,Lock and Dam 8,104.8,264.729,NA,extrapolated,1125,0,0,Inf,-Inf,99.99,4.85,-7.41,Inf,82.86,89.84,0.3234,-0.0936,-0.6415,0.1083,0,0.198,-1,0,0
1155,Lake Columbia Dam,81.5,1.616,NA,extrapolated,1119,0,0,Inf,-Inf,100,-2.51,-8.58,Inf,-Inf,85.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1156,Lake Chicot Dam North,55.6,3.233,NA,extrapolated,1019,26.65,-21.41,Inf,14.25,0,-2.44,-2.48,6.21,-Inf,6.39,0.7392,0.0031,0.2184,-0.0213,-0.82,1.7,-0.957,2.027,0.153
1157,Lake Georgia-Pacific Dam,23,0.657,NA,extrapolated,1125,0,0,Inf,-Inf,99.99,4.85,-7.41,Inf,82.86,89.84,0.3234,-0.0936,-0.6415,0.1083,0,0.198,-1,0,0
1158,Lost Creek Dam,26.9,0.171,NA,storage_only,1287,0.98,-0.08,Inf,-Inf,55.46,0.4,-1.61,Inf,-Inf,39.93,0.3712,-0.1252,-0.0416,0.0055,-0.875,0.456,-0.913,1.137,0.833
1159,Bridgeport Dam,1139.5,7.585,NA,storage_only,1287,0.68,-0.6,Inf,39.37,40.26,0.09,-2.24,Inf,17.62,17.7,0.3712,-0.1252,-0.0416,0.0055,-0.875,0.456,-0.913,1.137,0.833
1160,Lake Sulphur Springs Dam,42.8,2.848,NA,storage_only,1192,1.64,0.37,Inf,-Inf,54.3,3.36,-3.58,Inf,-Inf,35.15,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1161,Graham Dam,129.5,0.913,NA,storage_only,1216,1.42,0.85,Inf,47.37,47.49,-1.14,-1.94,Inf,20.02,20.66,0.19,0.0085,0.1219,0.0526,-1.08,0.429,-0.953,1.067,0.467
1162,Eddleman Dam,43.2,1.184,NA,extrapolated,1222,-0.03,-0.13,Inf,-Inf,17.3,0.14,-0.28,Inf,0.99,0.94,0.19,0.0085,0.1219,0.0526,-1.08,0.429,-0.953,1.067,0.467
1163,Monticello Dam,58.7,8.345,NA,extrapolated,1146,3.23,-0.01,47.07,-Inf,45.56,0.51,-2.35,Inf,-Inf,29.21,0.1138,-0.0502,0.0634,-0.0432,-0.874,2.058,-0.985,1.223,0.196
1164,Lewisville Dam,2569.1,24.587,40.04,full,NA,2.46,-4.92,Inf,33.1,33.66,1.36,-0.44,Inf,-Inf,17.16,0.0497,0.0155,-0.3268,-0.0165,-1.213,2.198,-0.905,1.746,0.142
1165,John T. Montford Dam,437.3,0.368,NA,storage_only,1296,-0.02,-0.07,Inf,-Inf,28.91,-0.83,-0.85,Inf,-Inf,13.43,-0.2469,0.1503,-0.4033,0.1146,-1.265,1.372,-1,2.392,0
1166,Lake Stamford Dam,185,0.391,NA,storage_only,1216,-1.13,-1.22,Inf,-Inf,37.86,-0.06,-1.76,Inf,5.15,4.76,0.19,0.0085,0.1219,0.0526,-1.08,0.429,-0.953,1.067,0.467
1167,Franklin County Dam,202.3,2.63,NA,storage_only,1127,1.07,0.63,Inf,-Inf,42.62,1.77,-1.39,Inf,-Inf,35.3,0.1138,-0.0502,0.0634,-0.0432,-0.874,2.058,-0.985,1.223,0.196
1168,Lake Erling Dam,170.5,13.729,NA,extrapolated,1119,0,0,Inf,-Inf,100,-2.51,-8.58,Inf,-Inf,85.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1169,Swauano Creek Dam,62,0.799,NA,extrapolated,1146,3.23,-0.01,47.07,-Inf,45.56,0.51,-2.35,Inf,-Inf,29.21,0.1138,-0.0502,0.0634,-0.0432,-0.874,2.058,-0.985,1.223,0.196
1170,Lavon Dam,1136.3,14.003,18.782,full,NA,7.04,-1.59,Inf,-Inf,53.67,3.11,-2.42,Inf,-Inf,22.72,0.0969,0.2598,-0.8177,0.0812,-1.45,2.377,-1,2.653,0.192
1171,Grapevine Dam,936,8.827,14.411,full,NA,2.73,-4.31,Inf,-Inf,31.63,0.6,-1.16,Inf,-Inf,13.87,-0.0057,0.0495,-0.376,0.0853,-1.147,1.807,-0.924,1.956,0.039
1172,Peacock Site 1-A Tailings Dam,16.4,0.048,NA,extrapolated,1141,0.46,0.04,Inf,-Inf,34.13,1.99,-2.59,Inf,-Inf,26.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1173,North Lake Dam,29.6,0.15,NA,extrapolated,1287,1.06,0.11,Inf,-Inf,89.35,5.03,-0.49,Inf,-Inf,76.45,0.3712,-0.1252,-0.0416,0.0055,-0.875,0.456,-0.913,1.137,0.833
1174,Ellison Creek Dam,44.4,1.485,NA,extrapolated,1141,0.46,0.04,Inf,-Inf,34.13,1.99,-2.59,Inf,-Inf,26.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1175,Black Bayou Dam,57.4,7.683,NA,extrapolated,1141,0.46,0.04,Inf,-Inf,34.13,1.99,-2.59,Inf,-Inf,26.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1176,Morris Sheppard,686.1,21.901,27.347,full,NA,0.28,-0.05,Inf,-Inf,96.49,-0.51,-3.85,Inf,64.27,64.76,-0.0098,-0.2221,-0.5775,0.1292,-0.766,0.037,-0.968,0.761,0.834
1177,Eagle Mountain Dam,839.2,17.245,21.219,full,NA,0.42,-0.23,Inf,-Inf,26.66,0.22,-1.99,Inf,-Inf,17.57,0.1986,-0.3284,-0.4124,0.1506,-0.635,3.881,-0.987,0.502,0.745
1178,Johnson Creek Dam,26.8,0.256,NA,extrapolated,1146,3.23,-0.01,47.07,-Inf,45.56,0.51,-2.35,Inf,-Inf,29.21,0.1138,-0.0502,0.0634,-0.0432,-0.874,2.058,-0.985,1.223,0.196
1179,Hubbard Creek Dam,888.1,3.798,NA,storage_only,1218,0.99,-0.03,44.28,-Inf,43.89,-0.86,-0.46,Inf,-Inf,11.55,-0.3191,0.158,-0.3627,-0.2474,-0.194,3.761,-0.975,0.264,0.818
1180,White Rock Dam,48.6,1.611,NA,extrapolated,1261,1.08,0.41,Inf,-Inf,67.83,5.07,-2.54,Inf,-Inf,59.09,0.4522,-0.3001,-0.3512,-0.0828,-0.315,2.635,-0.988,0.264,0.822
1181,Iron Bridge Dam,2047.6,18.125,45.404,full,NA,2.12,0.37,Inf,-Inf,56.83,1.82,-3.09,Inf,-Inf,34.97,-0.2602,0.2614,-0.3932,0.0639,-1.201,1.187,-0.997,1.115,0.184
1182,Lake Fork Dam,1293.3,15.032,25.767,full,NA,0.17,-1.01,Inf,-Inf,64.22,1.86,-2.75,Inf,-Inf,48.62,0.0355,-0.0522,-0.0579,0.0271,-0.85,2.312,-0.982,0.876,0.714
1183,Rockwall Forney Dam,719.9,19.708,40.536,full,NA,1.55,-0.32,Inf,-Inf,78.88,2.73,-4.05,Inf,-Inf,56.28,0.2699,0.0272,-0.2236,0.074,-0.511,2.83,-0.958,0.504,0.884
1184,Lake Worth Dam,118.7,18.259,14.653,full,NA,3.02,-1.25,Inf,-Inf,35.96,0.19,-0,Inf,-Inf,24.22,0.4522,-0.3001,-0.3512,-0.0828,-0.315,2.635,-0.988,0.264,0.822
1185,Lake Weatherford Dam,46.3,1.144,1.494,full,NA,1.37,-0.3,47.94,-Inf,47.02,1.07,-2,Inf,-Inf,27.5,-0.2014,0.1533,-0.6839,0.1388,-0.679,2.535,-0.98,0.542,0.555
1186,Ferrells Bridge Dam,2465.4,28.569,27.291,full,NA,3.79,0.45,Inf,-Inf,19.21,0.88,-0.9,10.73,8.55,9.48,0.2512,0.1396,-0.1045,-0.0703,-1.117,1.927,-0.969,2.301,0.117
1187,Lake Claiborne,246.7,5.081,NA,extrapolated,1121,2.4,0.11,Inf,-Inf,48.11,2.36,-3.6,Inf,36.18,39.23,0.2887,0.1889,-0.1254,0.0614,-0.449,2.361,-1,0.813,0.318
1188,Mountain Creek Dam,87.4,4.282,8.464,full,NA,-0.02,0.07,Inf,-Inf,34.98,2.52,-0.54,Inf,-Inf,29,0.0745,0.0586,-0.2331,-0.0019,-0.209,3.241,-0.995,0.253,0.99
1189,Cedar Creek,24.9,0.332,NA,storage_only,1184,1.78,0.38,Inf,-Inf,46.2,1.43,-2.35,Inf,14.52,16.88,0.4522,-0.3001,-0.3512,-0.0828,-0.315,2.635,-0.988,0.264,0.822
1190,Lake Arlington Dam,127.7,1.936,NA,storage_only,1170,0.95,0.27,Inf,-Inf,38.95,7.88,-5.27,Inf,21.22,23.57,0.0969,0.2598,-0.8177,0.0812,-1.45,2.377,-1,2.653,0.192
1191,Bayou Darbonne Dam,296,64.393,NA,extrapolated,1112,2.38,-0.08,Inf,-Inf,58.93,2.27,-4.05,Inf,47.1,49.44,0.2033,0.2815,-0.2608,0.079,-0.998,1.898,-1,1.638,0.057
1192,Caddo Dam,931.3,101.899,79.735,full,NA,5.38,1.74,Inf,-Inf,26.7,3.61,-0.49,18.62,13.47,15.98,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1193,Cypress Black Bayou Site 1,95,5.212,NA,extrapolated,1119,0,0,Inf,-Inf,100,-2.51,-8.58,Inf,-Inf,85.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1194,Benbrook Lake,505.7,4.891,6.81,full,NA,3.95,-3.62,Inf,23.25,23.91,2.39,-2.56,Inf,11.49,13.82,0.0418,0.1405,-0.5484,0.0335,0,2.422,-0.995,0,0
1195,Gonzales Creek Dam,47.2,0.439,NA,extrapolated,1218,0.96,0.08,Inf,-Inf,40.2,-1.07,-2.97,Inf,25.31,25.14,-0.3191,0.158,-0.3627,-0.2474,-0.194,3.761,-0.975,0.264,0.818
1196,Lake Palo Pinto Dam,210.6,3.557,NA,storage_only,1218,0.56,-0.1,16.24,-Inf,15.88,0.18,-0.63,Inf,-Inf,4.68,-0.3191,0.158,-0.3627,-0.2474,-0.194,3.761,-0.975,0.264,0.818
1197,Joe Pool Lake,792.5,3.265,4.289,full,NA,1.3,-5.53,Inf,30.47,29.42,0.64,-0.46,Inf,-Inf,24.28,0.2928,0.0559,-0.2968,-0.0811,-1.25,3.179,-1,3.491,0.222
1198,Fort Phantom Hill Dam,156.7,0.822,NA,storage_only,1218,0.99,-0.63,Inf,55.15,55.55,-0.1,-1.52,Inf,18.69,18.77,-0.3191,0.158,-0.3627,-0.2474,-0.194,3.761,-0.975,0.264,0.818
1199,Lake Hawkins Dam,49.6,0.668,NA,extrapolated,1233,1.33,0.89,Inf,-Inf,43.41,3.99,-2.72,Inf,-Inf,33.51,-0.2602,0.2614,-0.3932,0.0639,-1.201,1.187,-0.997,1.115,0.184
1200,Hannas Run Dam,13.1,0.491,NA,extrapolated,1112,2.38,-0.08,Inf,-Inf,58.93,2.27,-4.05,Inf,47.1,49.44,0.2033,0.2815,-0.2608,0.079,-0.998,1.898,-1,1.638,0.057
1201,Lake J.B. Thomas Dam,444.1,0.039,NA,storage_only,1243,-0.91,-1.53,Inf,-Inf,35.31,-0.1,0.07,Inf,-Inf,0.69,-0.0679,0.1033,-0.0379,0.0221,0,-0.849,-1,0,0
1202,Brantley,1191.9,8.072,5.833,full,NA,0.42,0.41,Inf,-Inf,5.33,0.53,-0.08,Inf,-Inf,0.8,0.0363,-0.1712,-0.3042,-0.0308,-0.412,3.497,-0.998,0.658,0.415
1203,Cross Lake Dam and Spillway,265.2,8.186,NA,extrapolated,1119,0,0,Inf,-Inf,100,-2.51,-8.58,Inf,-Inf,85.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1204,Lindy Claiborne Boggs Lock and Dam,123.3,1.43,NA,extrapolated,1141,0.46,0.04,Inf,-Inf,34.13,1.99,-2.59,Inf,-Inf,26.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1205,Williamson Dam,55.5,0.102,NA,storage_only,1216,-0.62,-2.38,Inf,-Inf,57.74,-0.29,-0.14,Inf,-Inf,22.27,0.19,0.0085,0.1219,0.0526,-1.08,0.429,-0.953,1.067,0.467
1206,Brandy Branch Cooling Pond Dam,47.7,0.131,NA,extrapolated,1181,2.12,0.37,Inf,-Inf,56.83,1.82,-3.09,Inf,-Inf,34.97,-0.2602,0.2614,-0.3932,0.0639,-1.201,1.187,-0.997,1.115,0.184
1207,Ross Barnett Reservoir,4206.2,141.849,2277.897,full,NA,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1208,De Cordova Bend Dam,296.8,38.614,NA,storage_only,1216,0.06,0,Inf,-Inf,55.54,-0.62,-3.09,Inf,-Inf,34.92,0.19,0.0085,0.1219,0.0526,-1.08,0.429,-0.953,1.067,0.467
1209,Lake Cherokee Dam,124.6,4.76,NA,extrapolated,1181,2.12,0.37,Inf,-Inf,56.83,1.82,-3.09,Inf,-Inf,34.97,-0.2602,0.2614,-0.3932,0.0639,-1.201,1.187,-0.997,1.115,0.184
1210,Lake Leon Dam,89.1,0.977,NA,storage_only,1285,0.88,-0.48,Inf,-Inf,38.7,0.93,-1.16,Inf,-Inf,21.94,0.1584,-0.0675,-0.2214,0.1282,-1.527,3.331,-0.994,2.938,0.219
1211,Lake Hico,12.5,0.101,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1212,South Prong Dam,29.2,0.464,NA,storage_only,1287,0.42,0.8,49.91,-Inf,49.49,3.03,-2.57,41.88,-Inf,38.43,0.3712,-0.1252,-0.0416,0.0055,-0.875,0.456,-0.913,1.137,0.833
1213,Lake Bistineau,392.2,50.572,NA,extrapolated,1134,2.67,0.19,Inf,-Inf,30.57,0.62,-0.71,Inf,-Inf,20.36,0.4966,0.0209,0.0119,-0.0135,-1.303,3.572,-1,2.754,0.266
1214,Lake Colorado City Dam,87.2,0.416,NA,storage_only,1243,0.57,0.9,Inf,-Inf,39.06,-0.07,0.07,Inf,-Inf,10.92,-0.0679,0.1033,-0.0379,0.0221,0,-0.849,-1,0,0
1215,Kepler Creek Dam,61.7,1.845,NA,extrapolated,1141,0.46,0.04,Inf,-Inf,34.13,1.99,-2.59,Inf,-Inf,26.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1216,Squaw Creek Dam,246,0.652,1.55,full,NA,0.1,-0.27,Inf,76.8,76.88,-0.7,-0.63,Inf,-Inf,74.03,0.19,0.0085,0.1219,0.0526,-1.08,0.429,-0.953,1.067,0.467
1217,Champion Creek Dam,111.3,0.275,NA,storage_only,1243,-0.68,-0.09,Inf,-Inf,28.61,-0.06,-0.02,Inf,-Inf,1.66,-0.0679,0.1033,-0.0379,0.0221,0,-0.849,-1,0,0
1218,Lake Pat Cleburne Dam,82.3,1.235,6.179,full,NA,0.96,0.08,Inf,-Inf,40.2,-1.07,-2.97,Inf,25.31,25.14,-0.3191,0.158,-0.3627,-0.2474,-0.194,3.761,-0.975,0.264,0.818
1219,Martin Lake Dam,224.9,3.313,NA,storage_only,1181,1.55,0.25,41.75,-Inf,41.31,2.91,-1.23,Inf,-Inf,25.89,-0.2602,0.2614,-0.3932,0.0639,-1.201,1.187,-0.997,1.115,0.184
1220,Bardwell Lake,391.6,2.715,6.621,full,NA,2.22,0.27,Inf,-Inf,21.56,0.65,-0.75,Inf,-Inf,11.59,-0.0398,0.1097,-0.3076,0.0492,-1.433,2.576,-1,3.478,0.024
1221,Mitchell County Reservoir Dam,62,0.026,NA,extrapolated,1243,0.36,-0.4,Inf,-Inf,18.91,0.02,0.32,Inf,-Inf,0.97,-0.0679,0.1033,-0.0379,0.0221,0,-0.849,-1,0,0
1222,Lake Abilene Dam,55.5,0.164,NA,storage_only,1216,-0.03,-0.13,Inf,-Inf,17.3,0.14,-0.28,Inf,0.99,0.94,0.19,0.0085,0.1219,0.0526,-1.08,0.429,-0.953,1.067,0.467
1223,Forest Grove Dam,67,1.302,NA,extrapolated,1158,0.98,-0.08,Inf,-Inf,55.46,0.4,-1.61,Inf,-Inf,39.93,0.3712,-0.1252,-0.0416,0.0055,-0.875,0.456,-0.913,1.137,0.833
1224,Red Draw Dam,10.5,0.005,NA,extrapolated,1243,0.36,-0.4,Inf,-Inf,18.91,0.02,0.32,Inf,-Inf,0.97,-0.0679,0.1033,-0.0379,0.0221,0,-0.849,-1,0,0
1225,Caney Creek Dam,154.2,2.15,NA,extrapolated,1121,2.4,0.11,Inf,-Inf,48.11,2.36,-3.6,Inf,36.18,39.23,0.2887,0.1889,-0.1254,0.0614,-0.449,2.361,-1,0.813,0.318
1226,Natural Dam,255.7,0.57,NA,storage_only,1243,0,-0,Inf,-Inf,12.85,0,0,Inf,-Inf,12.7,-0.0679,0.1033,-0.0379,0.0221,0,-0.849,-1,0,0
1227,Mud Creek Dam,104.9,1.962,NA,extrapolated,1241,0.62,0.3,55.4,-Inf,55.02,2.65,-1.67,Inf,-Inf,41.65,0.2918,0.0501,-0.1132,-0.1041,-1.324,2.319,-0.923,1.721,0.543
1228,Lake Athens Dam,58,0.56,NA,extrapolated,1241,0.62,0.3,55.4,-Inf,55.02,2.65,-1.67,Inf,-Inf,41.65,0.2918,0.0501,-0.1132,-0.1041,-1.324,2.319,-0.923,1.721,0.543
1229,Whitehouse Dam,105.8,1.364,NA,extrapolated,1241,0.62,0.3,55.4,-Inf,55.02,2.65,-1.67,Inf,-Inf,41.65,0.2918,0.0501,-0.1132,-0.1041,-1.324,2.319,-0.923,1.721,0.543
1230,Joe B. Hogsett Dam,1338.3,21.523,NA,extrapolated,1185,1.37,-0.3,47.94,-Inf,47.02,1.07,-2,Inf,-Inf,27.5,-0.2014,0.1533,-0.6839,0.1388,-0.679,2.535,-0.98,0.542,0.555
1231,Blackburn Crossing Dam,1289,22.343,29.322,full,NA,1.66,0.64,Inf,-Inf,37.71,2.52,-2.18,Inf,-Inf,29.54,0.2918,0.0501,-0.1132,-0.1041,-1.324,2.319,-0.923,1.721,0.543
1232,Oak Creek Dam,97.9,0.37,NA,storage_only,1243,0.93,0.87,Inf,-Inf,47.19,0.18,0.23,Inf,-Inf,5.75,-0.0679,0.1033,-0.0379,0.0221,0,-0.849,-1,0,0
1233,Murvaul Bayou Dam,113.5,3.055,NA,storage_only,1181,1.33,0.89,Inf,-Inf,43.41,3.99,-2.72,Inf,-Inf,33.51,-0.2602,0.2614,-0.3932,0.0639,-1.201,1.187,-0.997,1.115,0.184
1234,Coleman Dam,113.1,0.582,NA,storage_only,1271,0.31,-0.3,Inf,41.37,41.54,-0.14,-1,Inf,14.71,14.73,-0.2585,-0.0217,-0.3755,0.0987,-0.687,0.689,-1,0,0.271
1235,Grand Bayou Reservoir Dam,81.4,4.881,NA,extrapolated,1119,0,0,Inf,-Inf,100,-2.51,-8.58,Inf,-Inf,85.31,0.6496,0.0188,0.1146,-0.03,-0.67,2.008,-0.844,1.657,0.418
1236,Proctor Lake,534.1,5.509,NA,storage_only,1277,1.1,-8.62,Inf,14.62,18.46,0.6,-0.31,Inf,-Inf,4.45,-0.0225,0.1459,-0.152,0.0662,-1.692,2.424,-0.993,2.609,0.119
1237,Navarro Mills Dam,414.2,4.906,5.785,full,NA,2.99,1.74,Inf,-Inf,26.37,1.47,-2.53,Inf,8.4,8.36,0.438,-0.1252,-0.2295,0.1245,-2.525,5.634,-1,7.427,0
1238,Richland Creek Dam,2150,30.591,NA,storage_only,1184,0.86,0.12,Inf,-Inf,65.71,2.95,-2.76,Inf,-Inf,46.22,0.4522,-0.3001,-0.3512,-0.0828,-0.315,2.635,-0.988,0.264,0.822
1239,Elm Creek Dam,41.3,0.143,NA,extrapolated,1271,0.66,0.26,Inf,-Inf,13.15,-0.13,0.05,Inf,-Inf,4.52,-0.2585,-0.0217,-0.3755,0.0987,-0.687,0.689,-1,0,0.271
1240,Lake Striker Dam,98.7,5.139,NA,extrapolated,1231,1.66,0.64,Inf,-Inf,37.71,2.52,-2.18,Inf,-Inf,29.54,0.2918,0.0501,-0.1132,-0.1041,-1.324,2.319,-0.923,1.721,0.543
1241,Buckner Dam,69.2,0.962,NA,storage_only,1231,0.62,0.3,55.4,-Inf,55.02,2.65,-1.67,Inf,-Inf,41.65,0.2918,0.0501,-0.1132,-0.1041,-1.324,2.319,-0.923,1.721,0.543
1242,Red Bluff Dam,640.1,12.72,3.031,full,NA,1.36,1.59,Inf,-Inf,24.15,0.77,-0.42,Inf,-Inf,4.48,0.0029,-0.0865,-0.8072,0.1241,-0.563,0.803,-1,0.415,0.146
